autor,titlu,strofa,text
Tudor Arghezi,Canină,1,"De-aseară latră, latră, latră,
E miezul nopții, multe stele
Au ostenit în cer și ele
Și s-au întors în cuib, la vatră.
Nenumărat mi-a fost drumețul
Care-a pierdut, nenumărate,
Pornirile-mi înverșunate
Să sfarm cu cîinele cotețul."
Tudor Arghezi,Canină,2,"El însă nu s-a ostenit.
E noapte neagră ca-ntr-o turlă.
Ceasu-i de urlet potrivit.
Și cîinele-a urlat și urlă."
Tudor Arghezi,Canină,3,"El o să latre pînă-n zori ...
Adio gînduri și luare-aminte !
Cățeii-au dreptul și-s datori
Să latre și de-aci-nainte."
Tudor Arghezi,Cântec de adormit mitzura,1,"Doamne, fă-i bordei în soare,
Într-un colț de țară veche,
Nu mai nalt decât o floare
Și îngust cât o ureche."
Tudor Arghezi,Cântec de adormit mitzura,2,"Și-n pridvor, un ochi de apă
Cu o luntre cât chibritul,
Ca-n crâmpeiul ei să-ncapă
Cerul tău și nesfârșitul."
Tudor Arghezi,Cântec de adormit mitzura,3,"Dă-i un fluture blajin
Și o broască de smarald
Și-n pădurea de pelin
Fă să-i stea bordeiul cald."
Tudor Arghezi,Cântec de adormit mitzura,4,"Și mai dă-i, Doamne, vopsele
Și hârtie chinezească,
Pentru ca, mânjind cu ele,
Slava ta s-o smângălească."
Tudor Arghezi,Cântec mut,1,"La patul vecinului meu
A venit az-noapte Dumnezeu,
Cu toiag, cu îngeri și sfinți,
Erau așa de fierbinți,
Că se făcuse în spital
Cald ca subt un șal."
Tudor Arghezi,Cântec mut,2,"Ei au cântat din buciume și strune,
Câte o rugăciune,
Și au binecuvântat
Lângă doftori și lângă pat."
Tudor Arghezi,Cântec mut,3,"Doi îngeri au adus o carte
Cu copcile sparte,
Doi o icoană,
Doi o cârjă, doi o coroană.
Diaconii-n stihare
Veneau de sus, din depărtare,
Cădind pe călcâie
Cu fum de smirnă și tămâie."
Tudor Arghezi,Cântec mut,4,"Lumânări de ceară
Se încrucișară.
Scara din cereasca-mpărăție
Scobora în infirmerie,
Pe trepte de cleștar,
Peste patul lui de tâlhar.
Cei de față vorbeau pe dește
Cu el, și bisericește."
Tudor Arghezi,Cântec mut,5,"În tindă,
Creșteau plopi de oglindă
Și o lună cât o cobză de argint.
L-am auzit șoptind.
Și toată noaptea a vorbit cu ei
Și cu icoana Dumneaei
A de-a pururea Fecioare,
De Dumnezeu Născătoare."
Tudor Arghezi,Cântec mut,6,"- ""Lăsați-l: nu poate să v-asculte.
Nu vedeți? Azi are vizite multe,
Domnule grefier"".
Zăbrelele s-au îndopat cu faguri de cer
Și atârnau candele de stele
Printre ele.
Ferestrele închise
S-au acoperit cu ripide și antimise,
Și odaia cu mucegai
A mirosit toată noaptea a rai."
Tudor Arghezi,Cântec mut,7,"L-am găsit
Zgârcit.
El stă acum în pat.
Unde-i sufletul lui? Nu știu. A plecat."
Tudor Arghezi,Cantilenă,1,"Trăindu-și zilele și anii,
Pier prietenii, pe rînd, ca și dușmanii,
La fel, și legea ta nu cruță.
I-ai încărcat de-a valma-ntr-o căruță
Cu calul orb, bolnavi de boala vieții
Și proștii și isteții."
Tudor Arghezi,Cantilenă,2,"Începe noaptea. Unde-i dimineața ?
E frig în suflet, sufletu-i sărac
Și nu pot ști cu ce să-l mai îmbrac.
Mi-e mintea înghețată.
Am fost cîndva și n-am fost niciodată ?
Măritule, blajinule, tu poți
Să mi-i ucizi în parte, ca eu să-i plîng pe toți."
Tudor Arghezi,Catrene și distihuri,1,"Din viața voastră goală făceați întîietate
Că fiecare ține să aibă el dreptate,
Dreptatea mea-i supusă dreptății tale ș-între
Dreptățile-ntristate domnesc doar cele mîndre."
Tudor Arghezi,Catrene și distihuri,2,"E oltean, însă, din fire,
Nu-i la minte prea subțire,
Și desigur a mințit
Ca să crezi că nu-i corcit."
Tudor Arghezi,Catrene și distihuri,3,"De vorbește
Te stropește,
Dacă tace
Nici atît nu poate face."
Tudor Arghezi,Cel ce gândește singur,1,"Cel ce gândește singur și scormone lumina
A dat o viață nouă și-um om de fier, mașina,
Ființă zămislită cu gândul și visareea,
Neînchipuit mai tare ca brațul și spinarea."
Tudor Arghezi,Cel ce gândește singur,2,"Cu ea brăzdezi pământul în lung și lat și sameni,
Și una ține locul la mii de mii de oameni
Topitorii, cuptoare, mori, puțuri, fierăstraie,
O sârmă de lumină, o țeavă vâlvătaie."
Tudor Arghezi,Cel ce gândește singur,3,"O lampă duce graiul și dă-n văzduhuri vești
Că omul zămislește puterea din povești,
Se face depărtarea mai scurtă decât pasul,
La mii de poști s-aude și cunoaște glasul."
Tudor Arghezi,Cel ce gândește singur,4,"Vorbești cu fundul lumii, la tine, din odaie,
Secunda-ntrece veacul și timpul se-ncovoaie:
Pe-o sfoară cât e firul de păr și se agață
Vecia, nesfârșitul, pe un crâmpei de ață."
Tudor Arghezi,Cel ce gândește singur,5,"Se-nalță slabul, omul, pe aripi în Țării
Și-aduce de acolo noi legi și mărturii.
Iată-l, scoboară-n hăuri cu coiful lui rotund
Și râcâie oceanele pe fund."
Tudor Arghezi,Cel ce gândește singur,6,"El trece prin vâlvoare, prin cremene și gheață,
Pornise de cu seară, s-a-ntors de dimineață,
Și nu l-a ars dogoarea, nu l-a-mpietrit nici greul,
E țara lui pământul și l-a-mpletit cu cerul."
Tudor Arghezi,Cel ce gândește singur,7,"Și-aprinde de lângă Argeș, luleaua, și văpaia
Din pipă încă-i arde, ajung pe Himalaia,
Și pâinea coaptă-acasă, într-un cuptor domol,
I-o gustă pinguinii tot proaspătă, la Pol."
Tudor Arghezi,Cel ce gândește singur,8,"Și, în sfârșit, urmașul lui Prometeu, el, omul,
A prins și taina mare, a tainelor, atomul.
El poate omenirea, în câteva secunde,
S-o-ntinerească nouă pe veci, ori s-o scufunde."
Tudor Arghezi,Cinci pisici,1,"Am în grădină cinci pisici
Din care două sînt pisoi,
Ele - gingașe, moi și mici,
Ei - dolofani și zdraveni amîndoi."
Tudor Arghezi,Cinci pisici,2,"Spinări, picioare,- ncheieturi ca fierul,
Unghii de șoim și colții lungi, de fiare,
N-ar cuteza nici șarpele, nici jderul
Să simtă-n ceafă crîncenele ghiare."
Tudor Arghezi,Cinci pisici,3,"Cînd calcă-n flori și dau să se oprească
S-asculte parcă un murmur pierdut,
Le cade ca pe-o scoarță oltenească
Țesută umbra printre foi de dud."
Tudor Arghezi,Cinci pisici,4,"Sunt tigrii mei, de veche obîrșie
Și mă mîndresc cu neamul lor cel mare,
Și bărbătesc și blînd la duioșie
Și-ntr-adevăr țesuți ca pe covoare."
Tudor Arghezi,Cinci pisici,5,"Dar de ajuns să latre un cățel,
Că fug în pom și uită și de mine.
Tigri de junglă neagră, stați nițel,
Că mi-ați făcut mîndria de rușine."
Tudor Arghezi,Cînd veniră,1,"Cînd veniră furii în ogradă
Ei n-au venit întîi grămadă.
Nu au venit cum vin, deobște, hoții
Cu ceata și-odată cu toții.
Ograda, satul și cătunul
I-au cunoscut, venind, pe cîte unul.
Și n-au venit nici noaptea, pe furiș,
Feriți de drum și luminiș.
Ei au venit cum vin vecinii,
În toiul zilei.  Se coceau ciorchinii
Și atîrnau din frunze poame coapte.
Era mai multă zi decît fusese noapte."
Tudor Arghezi,Cînd veniră,2,"Și n-ațipeau, că-n deal se și trezea
Ziua de aur în grădina mea.
M-au întrebat ce-mi fac copiii.
Unii munceau prin fundurile viei,
Alții-i zăream pe scule cum se-ndoaie
Biruitori în luncă și-n zăvoaie,
Cu seceri de scîntei și cu topoare noi.
În lanurile de trifoi
Vedeam și coasele cum zboară,
Tăind nutrețul meu a patra oară.
Cum auzeam că spun și-ntreabă
Păreau să fie oamenii de treabă."
Tudor Arghezi,Cînd veniră,3,"Dar cîinii ridicați în bătătură
Iau dus lătrați, din gură-n gură.
Cîinii mei proști, Potaia și Lățosul,
Citesc cu nasul și mirosul."
Tudor Arghezi,Cirip,1,"Veniră pîlcuri de Florii,
Din Sfîntul  Munte și Ierusalim,
Cu călăuza unui serafim,
Peste prăpăstii, ape și cîmpii."
Tudor Arghezi,Cirip,2,"De Paște va trebui să fie
Praznice sfinte în Tării,
Clopote, coruri, liturghie
Și îngeri mulți, sute și mii."
Tudor Arghezi,Cirip,3,"Doi heruvimi au tras la noi
Și au găsit un cuib de lut
Gata făcut, bine făcut,
Cu cîlț ușor și scame moi."
Tudor Arghezi,Cirip,4,"Copiii ni s-au deșteptat
Cu stoluri în ferestre și pridvoare,
Și sfeșnicele s-au aflat,
Ale livezilor, aprinse cu o floare."
Tudor Arghezi,Cirip,5,"Văzduhul sună în viori
Subt ștreașinile-adînci și frînte,
Ele-a cîntare au purces din zori,
Căci oamenii-au uitat să cînte."
Tudor Arghezi,Creion 1,1,"Fă-te, suflete, copil
Și strecoară-te tiptil
Prin porumb cu moț și ciucuri,
Ca să poți să te mai bucuri."
Tudor Arghezi,Creion 1,2,"Strînge slove, cărți și pană,
Dă-le toate de pomană
Unui nou învățăcel,
Să se chinuie și el."
Tudor Arghezi,Creion 1,3,"Gîndul n-o să te mai fure
Prin zăvoaie și pădure,
Cu ecoul de cuvinte
Care-ngînă și te minte."
Tudor Arghezi,Creion 2,1,"În grădina-n care scriu,
Cerne aur argintiu
O tipsie ca de jar,
Spînzurată-ntr-un arțar."
Tudor Arghezi,Creion 2,2,"Florile trezite mi-s.
Aripile și-au deschis,
Și desprinse din răzoare,
Stoluri lungi încep să zboare."
Tudor Arghezi,Creion 3,1,"Luna umblă printre case
Îmbrăcată-n ceață fină.
Ornicele bat de șase.
Fiecare-i lună plină."
Tudor Arghezi,Creion 3,2,"Noi ne ducem printre luni,
Filosofi și domnișoare,
Culegînd prin foi de pruni
Stele albe, mărțișoare."
Tudor Arghezi,Creion 3,3,"Îmbatîndu-se cu ochii
Își întoarce capul, una,
Sprintenă prin faldul rochii.
Și atunci bătu și luna."
Tudor Arghezi,Creion 4,1,"Printre castanii puși la rînd
Bolnavii cască meditînd
În vînăta lumină ștearsă,
De faclă și feștilă arsă."
Tudor Arghezi,Creion 4,2,"Ei se mai sprijină de viață
Urziți în sita firului de ceață,
Și-i sorb încet, în moalele părete,
Văzduhurile sure, de burete."
Tudor Arghezi,Creion 5,1,"E-o burtă fiecare, îmbrăcată,
Și burta-ncepe de la beregată,
Subt altă burtă-ntre  urechi,
Osînză nouă pe slănini mai vechi.
A treia burtă și a patra burtă
Făptura lor mai lată decît scurtă
Se poartă în nădragii de la spate
Ca doi dăsagi de mare sănătate.
Sătui și grași între flămînzi."
Tudor Arghezi,Creion 5,2,"Din ce în ce mai plini și mai rotunzi.
Cînd toată lumea-i pielea de pe oase
Lor li se fac și buzele mai groase
Și pleoapele și nasul, și ochii blegi agale,
Intră-n desenul altor animale,
Căci și surîsul pripășit pe gură
Nu se mai ține de figură
Și parcă rătăcește nevăzut
Pe zîmbetul mai strîns, de la șezut."
Tudor Arghezi,Crucea veche,1,"Crucea veche de la drum
Este cum s-a pomenit,
Cu Hristos cel răstignit,
Zugrăvit cu terci de fum."
Tudor Arghezi,Crucea veche,2,"Turmele și carele,
Vremea, vîntul trec și pier,
Ea stă singură la cer,
Ca Acela Carele ..."
Tudor Arghezi,Crucea veche,3,"Lemnul i se tot dăvingă,
Zugrăveala se mănîncă,
Trupul se cunoaște încă,
Povîrnit pe mîna stîngă."
Tudor Arghezi,Crucea veche,4,"Toamna, grija nu știu cui
Mai bătea cîte un cui,
Și c-un deget sau cu două
Da cu albăstreală nouă."
Tudor Arghezi,Cucuveaua,1,"Vibrează lung
Saturn
Saturn
O cucuvea pe bolta-naltă.
Saturn,
Saturn, răsună-n vînt.
Dantele negre deșirate
Se-ntind pe pietrele curate."
Tudor Arghezi,Cucuveaua,2,"Pe turnul alb cu vîrful frînt.
Nici-un cuvînt, e vînt, e vînt.
Din gang ies plete de-ntuneric.
E rîs, e plînsul ei himeric.
E noapte, șoapte trec pe baltă,
Saturn,
Saturn, vibrează-n vînt.
Nici un cuvînt, e vînt, e vînt."
Tudor Arghezi,Cuprinsul,1,"Pămîntul, țarina, bucatele,
Puse-n spinarea mea cu toatele,
Oameni și turme și vite,
Brazdele zguduite,
Potecile, miriștea,
Durerile, neliniștea,
Ploaia, negura, vîntul,
Hobotul, spaima, frămîntul."
Tudor Arghezi,Cuprinsul,2,"Cum a intrat în mine țara toată ?
Cum a-ncăput o țară-ntr-o lopată ?
Pădurile într-un ghiveci de lut ?
O mare-ntreagă-ntr-un pahar băut ?"
Tudor Arghezi,Cuvântul,1,"Din slove am ales micile
Și din înțelesuri furnicile.
Am voit să umplu celule
Cu suflete de molecule."
Tudor Arghezi,Cuvântul,2,"Mi-a trebuit un violoncel:
Am ales un brotăcel
Pe-o foaie de trestie-ngustă.
O harpă: am ales o lăcustă,
Cimpoiul trebuia să fie un scatiu
Și nu mai știu..."
Tudor Arghezi,Cuvântul,3,"Farmece aș fi voit să fac
Și printr-o ureche de ac
Să strecor pe-un fir de ață
Micșorata, subțiata și nepipăita viață
Până-n mâna, cititorule, a dumitale."
Tudor Arghezi,Cuvântul,4,"Măcar câteva crâmpeie,
Măcar o țandără de curcubeie,
Măcar nițică scamă de zare,
Nițică nevinovăție, nițică depărtare."
Tudor Arghezi,Cuvântul,5,"Aș fi voit să culeg drojdii de rouă
Într-o cărticică nouă,
Parfumul umbrei și cenușa lui.
Nimicul nepipăit să-l caut vrui,
Acela care tresare
Nici nu știi de unde și cum."
Tudor Arghezi,Cuvinte stricate,1,"Toate
Cuvintele mele sunt întortochete
Și s-au îmbătat.
Le vezi ? Au căzut, s-au sculat
Au vrut să alerge și să joace,
Dar beția le-a prăvălit încoace.
Nu mai știu ce spun și îs
Bolnave de rîs."
Tudor Arghezi,Cuvinte stricate,2,"S-au stricat cuvintele mele !
Umblă prin mocirle cu stele
De cositor
După un mărțișor,
Și-ar voi să culeagă roade
Fîstîcite și neroade
Din sălcii nici verzi."
Tudor Arghezi,Cuvinte stricate,3,"Cuvintele să nu mi le mai dezmierzi,
Să nu le mai spuie agale
Buzele tale,
Să nu le mai cînte cumva
Vocea ta
Și pe cobză deștele."
Tudor Arghezi,De ce?,1,"Mă-ntrebi: de ce plâng?
Am ascultat un poem.
Mă-ntrebi: de ce plâng?
Am auzit un cântec.
Mă-ntrebi: de ce plâng?
Mi-a povestit un nevoiaș suferința lui.
De ce am plâns?
Toate au atins răspântiile vremii cu tălmăcirea
frumoasă în cuvinte, vioară și suspin, a durerii de a simți,
de a nu ști și de a te întrista.
Am plâns de frumusețe."
Tudor Arghezi,De paști,1,"La toate lucarnele și balcoanele
Au scos din cer îngerii icoanele
Și-au aprins pe scări
Candele și lumânări."
Tudor Arghezi,De paști,2,"Orașele de sus, în sărbătoare,
Au întins velințe și covoare,
Și ard în potire
Mireasmă subțire."
Tudor Arghezi,De paști,3,"Și din toate ferestrele odată,
Mii și sute de mii,
Heruvimii fac cu mâna bucălată
La somnoroșii copii."
Tudor Arghezi,De-a v-ați ascuns,1,"Dragii mei, o să mă joc odată
Cu voi, de-a ceva ciudat.
Nu știu când o să fie asta, tată,
Dar, hotărât, o să ne jucăm odată,
Odată, poate, după scăpătat."
Tudor Arghezi,De-a v-ați ascuns,2,"E un joc viclean de bătrâni
Cu copii, ca voi, cu fetițe ca tine,
Joc de slugi și joc de stăpâni,
Joc de păsări, de flori, de căni,
Și fiecare îl joacă bine."
Tudor Arghezi,De-a v-ați ascuns,3,"Ne vom iubi, negreșit, mereu
Strânși bucuroși la masă,
Subt coviltirele lui Dumnezeu.
Într-o zi piciorul va rămâne greu,
Mâna stângace, ochiul sleit, limbă scămoasa."
Tudor Arghezi,De-a v-ați ascuns,4,"Jocul începe încet, ca un vânt,
Eu o să rad și o să tac,
O să mă culc la pământ.
O să stau fără cuvânt,
De pildă, lângă copac."
Tudor Arghezi,De-a v-ați ascuns,5,"E jocul sfintelor Scripturi.
Așa s-a jucat și Domnul nostru Isus Hristos
Și alții, prinși de friguri și de călduri,
Care din câteva sfinte tremurături
Au isprăvit jocul, frumos."
Tudor Arghezi,De-a v-ați ascuns,6,"Voi să nu va mâhniți tare
Când mă vor lua și duce departe
Și-mi vor face un fel de înmormântare
În lutul afânat sau tare.
Așa e jocul, începe cu moarte."
Tudor Arghezi,De-a v-ați ascuns,7,"Știind că și Lazăr a-nviat
Voi să nu va mâhniți, s-așteptați,
Ca și cum nu s-a întâmplat
Nimic prea nou și prea ciudat.
Acolo, voi gândi la jocul nostru, printre frați."
Tudor Arghezi,De-a v-ați ascuns,8,"Tata s-a îngrijit de voi,
V-a lăsat vite, hambare,
Pășune, bordeie și oi,
Pentru tot soiul de nevoi
Și pentru mâncare."
Tudor Arghezi,De-a v-ați ascuns,9,"Toți vor învia, toți se vor întoarce
Într-o zi acasă, la copii,
La nevasta, care plânge și toarce,
La văcuțe, la mioare,
Ca oamenii gospodari și vii."
Tudor Arghezi,De-a v-ați ascuns,10,"Voi creșteți, dragii mei, sănătoși,
Voinici, zglobii, cu voie bună,
Cum am apucat din moși-strămoși.
Deocamdată, feții mei frumoși,
O să lipsească tata vreo lună."
Tudor Arghezi,De-a v-ați ascuns,11,"Apoi, o să fie o întârziere,
Și altă, și pe urmă altă.
Tata nu o să mai aibă putere
Să vie pe jos, în timpul cât se cere,
Din lumea ceealalta."
Tudor Arghezi,De-a v-ați ascuns,12,"Și, voi ați crescut mari,
V-ați capatuit,
V-ați făcut cărturari,
Mama-mpletește ciorapi și pieptari,
Și tată nu a mai venit..."
Tudor Arghezi,De-a v-ați ascuns,13,"Puii mei, bobocii mei, copiii mei!
Așa este jocul.
Îl joci în doi, în trei,
Îl joci în câte câți vrei.
Arde-l-ar focul."
Tudor Arghezi,De-o fi să mor,1,"De-o fi să mor, de-o fi să mor
Să mă lăsăți în vechea haină,
Vor ști doar codrii a mea taină ...
La groapa mea dați zor, dați zor."
Tudor Arghezi,De-o fi să mor,2,"Cînd voi fi mort, în vreo trei scînduri
Să m-așezați, n-oi ști de gînduri,
Am fost și gînd, dar am trecut,
Am suspinat, dar am tăcut ..."
Tudor Arghezi,Deșertăciune,1,"Toată ziua, toată noaptea treaz,
Cine-mi spune de o viață-ntreagă
Să fiu gata pentru care ceas
Când o taină poate se dezleagă?"
Tudor Arghezi,Deșertăciune,2,"Taina celor taine fără număr,
Înnădite și încrucișate
Între creștet, inimă și umăr,
Jugul, hamul meu de rob și frate."
Tudor Arghezi,Deșertăciune,3,"Traista-i gata, cârja-i în pridvor,
Drumul o să fie lung pe lună,
Drumul de un om și un picior
Strâmt și-ngust cu ceața dimpreună."
Tudor Arghezi,Deșertăciune,4,"Stau la pândă-n bălți și împrejur,
Clopot, voce, tunet să mă strige,
Țipăt rău sau șoaptă să murmur,
Ce voi zice, nu știu, ce voi zice?"
Tudor Arghezi,Deșertăciune,5,"Și mi-e spaimă de ceva urât,
De o fiară, de un ceas pe care
Îl așteaptă sufletul atât,
Lângă viață, lângă închisoare."
Tudor Arghezi,Deșertăciune,6,"Cine strigă? Nimeni n-a strigat?
Cucuvaia, greierul, tâlharul?
Voi fi fost chemat și-apoi uitat?
Bate timpul, trece minutarul."
