autor,titlu,strofa,text
Lucian Blaga,Dorul,1,"Setos îți beau mireasma și-ți cuprind obrajii
cu palmele-amândouă, cum cuprinzi
în suflet o minune.
Ne arde-apropierea, ochi în ochi cum stăm.
Și totuși tu-mi șoptești: ""Mi-așa de dor de tine'""
Așa de tainic tu mi-o spui și dornic, parc-aș fi
pribeag pe-un alt pământ."
Lucian Blaga,Dorul,2,"Femeie,
ce mare porți în inimă și cine ești?
Mai cântă-mi înc-o dată dorul tău,
să te ascult
și clipele să-mi pară niște muguri plini,
din care înfloresc aievea - veșnicii."
Lucian Blaga,Pax magna,1,"Lumina și păcatul
îmbrățișându-se s-au înfrățit în mine-ntâia oară
de la-nceputul lumii, de când îngerii
strivesc cu ură șarpele cu solzii de ispită,
de când cu ochii de otravă șarpele pândește
călcâiul adevărului să-l muște-nveninându-l."
Lucian Blaga,O toamnă va veni,1,"O toamnă va veni cândva târziu,
când tu iubito-mi vei cuprinde gâtul tremurând
și strâns vei atârna de mine cum atârnă o cunună
de flori uscate
de stâlpul alb de marmoră al unei cripte."
Lucian Blaga,O toamnă va veni,2,"O toamnă va veni și-o să-ți despoaie
de primăvară trupul, fruntea, nopțile și dorul
și-ți va răpi petalele și zorile
lăsându-ți doar amurgurile grele și pustii."
Lucian Blaga,O toamnă va veni,3,"O toamnă va veni și, mașteră,
din toate florile ce le-ai avut vreodată
numai pe-acelea n-o să ți le ia
ce-o să le-așterni peste mormânturile tuturor
acelora care se duc pe veci
cu primăvara ta."
Lucian Blaga,Autoportret,1,"Lucian Blaga e mut ca o lebădă.
În patria sa
zăpada făpturii ține loc de cuvânt.
Sufletul lui e în căutare
în muta, seculara căutare
de totdeauna,
și până la cele din urmă hotare."
Lucian Blaga,Autoportret,2,"El caută apa din care bea curcubeul.
El caută apa,
din care curcubeul
își bea frumusețea și neființa."
Lucian Blaga,Poetul,1,"Prietenă, să nu mai rostim zadarnicul sunet
cu care-l chemau muritorii!
Astăzi, vorbind pentru toți
el nu are chip și nu are nume - poetul!
Viața lui mult ne-a mirat,
ca un cântec cu tulbure tâlc,
ca un straniu eres."
Lucian Blaga,Poetul,2,"În anii cumplitelor pâcle
când pământenii cu sfânta lor omenie și carne
s-au destrămat fără număr,
și viața - atâta s-a stins
de-ar fi fost, vai, tocmai de-ajuns
ca duhul să prindă trup pe pământ.
Poetul, cu numele șters și pierdut, s-a retras
sub pavăza muntelui,"
Lucian Blaga,Poetul,3,"Îngăduie Prietenă, să-ți amintesc că Poetul
muri numai mult mai târziu.
Mult mai târziu, ucis
de-un ghimpe muiat în azur
ca de-un spine cu foc de albină."
Lucian Blaga,Pământul,4,"Pe spate ne-am întins în iarbă: tu și eu.
Văzduhul topit ca ceara-n arșița de soare
curgea de-a lungul peste miriști ca un râu.
Tăcere-apăsătoare stăpânea pământul
și-o întrebare mi-a căzut în suflet până-n fund."
Lucian Blaga,Pământul,5,"N-avea să-mi spună
nimic pământul? Tot pământu-acesta
neîndurător de larg și-ucigător de mut,
nimic?"
Lucian Blaga,Pământul,6,"Ca să-l aud mai bine mi-am lipit
de glii urechea - îndoielnic și supus -
și pe sub glii ți-am auzit
a inimei bătaie zgomotoasă."
Lucian Blaga,Gorunul,1,"În limpezi depărtări aud din pieptul unui turn
cum bate ca o inimă un clopot
și-n zvonuri dulci
îmi pare
că stropi de liniște îmi curg prin vine, nu de sânge."
Lucian Blaga,Gorunul,2,"Gorunul din margine de codru,
de ce mă-nvinge,
cu aripi moi atâta pace,
când zac în umbra ta
și mă dezmierzi cu frunza-ți jucăușă?"
Lucian Blaga,Mugurii,3,"Un vânt de seară
aprins săruta cerul de Apus
și-i scoate ruji de sânge pe obraji.
Trântit în iarba rup cu dinții
gândind aiurea - mugurii
unui vlăstar primăvăratic."
Lucian Blaga,Mugurii,4,"Îmi zic: „Din muguri
amari înfloresc potire grele de nectar""
și cald din temelii tresar
de-amarul tinerelor mele patimi."
Lucian Blaga,Liniște,2,"Se spune că strămoși, cari au murit fără de vreme,
cu sânge tânăr încă-n vine,
cu patimi mari în sânge,
cu soare viu în patimi,
vin,
vin să-și trăiască mai departe
în noi
viața netrăită."
Lucian Blaga,Liniște,3,"O, cine știe - suflete-n ce piept iți vei cânta
și tu odată peste veacuri
pe coarde dulci de liniște,
pe harfa de-ntuneric - dorul sugrumat
și frânta bucurie de vieață? Cine știe? Cine știe?"
Lucian Blaga,Frumoase mâni,1,"Presimt:
frumoase mâni, cum îmi cuprindeți astăzi cu
căldura voastră capul plin de visuri,
așa îmi veți ținea odată
și urna cu cenușa mea."
Lucian Blaga,Frumoase mâni,2,"Visez:
frumoase mâni, când buze calde-mi vor sufla
în vânt cenușa,
ce-o s-o țineți în pălmi ca-ntr-un potir,
veți fi ca niște flori,
din care boarea-mprăștie - polenul."
Lucian Blaga,Trei fețe,2,"Copilul râde:
„Înțelepciunea și iubirea mea e jocul!""
Tânărul cântă:
„Jocul și înțelepciunea mea-i iubirea!""
Bătrânul tace:
„Iubirea și jocul meu e-nțelepciunea!"""
Lucian Blaga,Ghimpii,4,"Eram copil. Mi-aduc aminte, culegeam
odată trandafiri sălbatici.
Aveau atâția ghimpi,
dar n-am voit să-i rup.
Credeam că-s - muguri -
și-au să înflorească."
Lucian Blaga,Ghimpii,5,"Te-am întâlnit apoi pe tine. O, câți ghimpi,
câți ghimpi aveai,
dar n-am voit să te despoi -
credeam c-o să-nflorească"
Lucian Blaga,Ghimpii,6,"Azi toate astea-mi trec
pe dinainte și zâmbesc. Zâmbesc
și hoinăresc prin văi
zburdalnic în bătaia vântului. Eram copil."
Lucian Blaga,Dorul,3,"Setos îți beu mireasma și-ți cuprind obrajii
cu palmele-amândouă cum cuprinzi
în suflet o minune.
Ne arde-apropierea, ochi în ochi, cum stăm.
Și totuși tu-mi șoptești: „Mi-așa de dor de tine!""
Așa de tainic tu mi-o spui și dornic, parc-aș fi
pribeag pe-un alt pământ."
Lucian Blaga,Dorul,4,"Femeie,
ce mare porți în inima și cine ești?
Mai cântă-mi înc-odată dorul tău,
să te ascult
și clipele să-mi pară niște muguri plini,
din care înfloresc aievea - veșnicii."
Lucian Blaga,Pan,1,"Acoperit de frunze veștede pe-o stâncă zace Pan.
E orb și e bătrân.
Pleoapele-i sunt cremene,
zadarnic cearc-a mai clipi
căci ochii-i s-au închis - ca melcii - peste iarnă."
Lucian Blaga,Pan,2,"Stropi calzi de rouă-i cad pe buze:
unu,
doi,
trei.
Natura își adapă zeul."
Lucian Blaga,Pan,3,"Ah, Pan!
Îl văd, cum își întinde mâna, prinde-un ram
și-i pipăie
cu mângâieri ușoare mugurii."
Lucian Blaga,Pan,4,"Un miel s-apropie printre tufișuri.
Orbul îl aude și zâmbește,
căci n-are Pan mai mare bucurie,
decât de-a prinde-n palme-ncetișor căpșorul mieilor
și de-a le căuta cornițele sub năstureii moi de lână."
Lucian Blaga,Pan,5,"În juru-i peșterile cască somnoroase
și i se mută-acum și lui căscatul.
Se-ntinde și își zice:
„Picurii de rouă-s mari și calzi,
cornițele mijesc,
iar mugurii sunt plini.
- Să fie primăvara?"""
Lucian Blaga,Înfrigurare,1,"Mâni tomnatice întinde noaptea mea spre tine
și din spuma de lumin-a licuricilor verzui
ți-adun în inimă surâsul.
Gura ta e strugure-nghețat."
Lucian Blaga,Înfrigurare,2,"Numai marginea subțire-a lunii
ar mai fi așa de rece
- de-aș putea să i-o sărut -
ca buza ta."
Lucian Blaga,Amurg de toamnă,1,"Din vârf de munți amurgul suflă
cu buze roșii
în spuza unor nori
și-atâta
jăraticul ascuns
sub valul lor subțire de cenușă."
Lucian Blaga,Amurg de toamnă,2,"O rază
ce vine goană din apus
și-adună aripile și se lasă tremurând
pe-o frunză:
dar prea e grea povara -
și frunza cade."
Lucian Blaga,Amurg de toamnă,3,"O, sufletul!
Să mi-l ascund mai bine-n piept
și mai adânc,
să nu-l ajungă nici o rază de lumină:
s-ar prăbuși."
Lucian Blaga,Veniți după mine tovarăși !,1,"Veniți lângă mine, tovarăși! E toamnă,
se coace
pelinul în boabe de struguri
și-n gușe de viperi veninul."
Lucian Blaga,Veniți după mine tovarăși !,2,"C-un chiot vreau astăzi să-nchin
în cinstea sălbăticiei mele minuni, care pleacă
lăsându-mă singur,
cu plânsul,
cu voi,
și cu toamna."
Lucian Blaga,Veniți după mine tovarăși !,3,"Veniți mai aproape! - și cel care are
urechi de-auzit să audă:
durerile nu sunt adânci decât atunci când râd.
Să râdă deci astăzi în mine
amarul
și-n hohote mari să-și arunce pocalul în nori!"
Lucian Blaga,Veniți după mine tovarăși !,4,"Veniți lângă mine, tovarăși, să bem!
Ha, ha! Ce licărește-așa straniu pe cer?
E cornul de lună?
Nu, nu! E un ciob dintr-o cupă de aur,
cu brațul de fier."
Lucian Blaga,Veniți după mine tovarăși !,5,"Veniți lângă mine, tovarăși! Că mâine-o să mor,
dar vă las moștenire,
superbul meu craniu, din care să beți
pelin
când vi-e dor de vieață,
și-otravă
când vreți să-mi urmați!
- Veniți după mine, tovarăși."
Lucian Blaga,Vara,1,"La orizont - departe - fulgere fără de glas
Zvâcnesc din când în când
ca niște lungi picioare de păianjen - smulse
din trupul care le purta."
Lucian Blaga,Vara,2,"În soare spicele își țin la sân grăunțele
ca niște prunci ce sug.
Iar timpul își întinde leneș clipele
și ațipește între flori de mac.
La ureche-i țârâie un greier."
Lucian Blaga,Gândurile unui mort,1,"De mâna-aș prinde timpul ca să-i pipăi
pulsul rar de clipe.
Ce-o fi acum pe pământ?
Mai curg aceleași stele peste fruntea lui în stoluri
și din stupii mei
mai zboară roiuri de albine spre păduri?"
Lucian Blaga,Gândurile unui mort,2,"Tu inimă ești liniștită-acum!
Mult a trecut
de când îmi răsfrângeai în pieptul scund
un soare nou în fiecare dimineață
și-o suferință veche-n orișice amurg?
O zi?
sau poate veacuri?"
Lucian Blaga,Gândurile unui mort,3,"Un stânjen doar deasupra mea-i lumină.
Flori cu sâni de lapte îmi apasă lutul.
Să pot
eu mi-aș întinde mâna și le-aș strânge-ntr-un mănunchi
să le cobor la mine,
dar
pământul poate nu mai are flori."
Lucian Blaga,La mânăstire,1,"De trei zile luna crește ca un fagure
de miere într-un stup.
La mânăstire vine-o babă. Zice:
„Stareț purtător de bolți cerești,
să faci o rugăciune
de ieșirea sufletului din trup."""
Lucian Blaga,La mânăstire,2,"Cu miros de ger în lună vine un bătrân.
Îi sunt obrajii zdrențuiți
Întocmai ca un prapur vechi:
„Părinte bun, îi-aduc o pâine și un strop
de vin, ca să se roage la altar blândețea ta."""
Lucian Blaga,La mânăstire,3,"Într-un târziu o fată. Stele care cad
sau poate-un vânt de toamnă-ar ști să spună
c-a fost frumoasă fata mai demult.
Zice:
„Să ții o liturghie, stareț sfânt."""
Lucian Blaga,Dați-mi un trup voi munților,1,"Numai pe tine te am trecătorul meu trup
și totuși
flori albe și roșii, eu nu-ți pun pe frunte și-n plete,
căci lutul tău slab
mi-e prea strâmt pentru strașnicul suflet
ce-l port."
Lucian Blaga,Dați-mi un trup voi munților,2,"Prin cosmos
auzi-s-ar atuncia măreții mei pași
și-ar apare năvalnic și liber
cum sunt,
pământule sfânt."
Lucian Blaga,Dați-mi un trup voi munților,3,"Când aș iubi,
mi-aș întinde spre cer toate marile
ca niște vânjoase, sălbatice brațe fierbinți,
spre cer
să-l cuprind,
mijlocul să-i frâng
să-i sărut sclipitoarele stele."
Lucian Blaga,Dați-mi un trup voi munților,4,"Când aș urî,
aș zdrobi sub picioarele mele de stâncă
bieți sori
călători
și poate-aș zâmbi."
Lucian Blaga,Strigăt în pustie,1,"Și răscolește-mi
fruntea-nfierbântată
ca nisipul dogorât
pe care calcă-ncet, încet
prin pustie un profet."
Lucian Blaga,Versuri scrise pe frunze uscate de vie,1,"Când treci fără sandale pe sub tei,
porumbii adormiți pe streșini ciuruite
se trezesc, crezând
ca pașii tăi, mărunți, sunt semințe azvârlite
de-o mână bună pentru ei."
Lucian Blaga,Moartea lui pan,1,"Cu strai de broască-n păr răsai din papură,
o undă
vrea să te cuprindă și nisipuri prind să fiarbă.
Ca dintr-o nevăzută amforă rotundă
îți verși mlădie trupul gol în iarbă."
Lucian Blaga,Moartea lui pan,2,"Și vâna de la tâmple îmi zvâcnește
cu gușa unei leneșe șopârle
ce se prăjește-n soare,
mișcarea ta mi-adie murmur de izvoare."
Lucian Blaga,Moartea lui pan,3,"Pan rupe faguri
în umbra unor nuci.
E trist:
se înmulțesc prin codri mânăstirile,
și-l supără sclipirea unei cruci."
Lucian Blaga,Moartea lui pan,4,"Zboară-n jurul lui lăstunii,
și foile de ulm
răstălmăcesc o toacă.
Subt clopot de vecerne Pan e trist.
Pe-o cărăruie trece umbra
de culoarea lunii
a lui Crist."
Lucian Blaga,Moartea lui pan,5,"Odată zeul își cioplea
un fluier din nuia de soc.
Piticul dobitoc
i se plimba pe mână."
Lucian Blaga,Moartea lui pan,6,"Bătrânul zeu încremeni fără de grai
în noaptea cu căderi de stele,
și tresări îndurerat,
păianjenul s-a-ncreștinat."
Lucian Blaga,Moartea lui pan,7,"A treia zi și-a-nchis coșciugul ochilor de foc.
Era acoperit cu promoroacă
și-amurgul cobora din sunetul de toacă.
Neisprăvit rămase fluierul de soc."
Lucian Blaga,Psalm,1,"Între răsăritul de soare și-apusul de soare
sunt numai tină și rană.
În cer te-ai închis ca-ntr-un coșciug.
O, de n-ai fi mai înrudit cu moartea
decât cu vieața,
mi-ai vorbi. De-acolo de unde ești,
din pământ ori din poveste mi-ai vorbi."
Lucian Blaga,Psalm,2,"Iată o noapte fără ferestre-n afară.
Dumnezeule, de-acum ce mă fac?
În mijlocul tău mă dezbrac. Mă dezbrac de trup
ca de-o haină pe care-o lași în drum."
Lucian Blaga,În marea trecere,1,"Soarele-n zenit ține cântarul zilei.
Cerul se dăruiește apelor de jos.
Cu ochi cuminți, dobitoace în trecere
își privesc fără de spaimă umbra în albii.
Frunzare se boltesc adânci
peste o-ntreagă poveste."
Lucian Blaga,În marea trecere,2,"Nimic nu vrea să fie altfel decât este.
Numai sângele meu strigă din păduri
după îndepărtata-i copilărie,
ca un cerb bătrân
după ciuta lui pierdută în moarte."
Lucian Blaga,În marea trecere,3,"Poate a pierit sub stânci.
Poate s-a cufundat în pământ.
În zadar i-aștept veștile,
numai peșteri răsună,
pâraie se cern adânc."
Lucian Blaga,În marea trecere,4,"Tot mai departe șovăi pe drum, -
și ca un ucigaș ce-astupă cu năframa
o gură învinsă,
închid cu pumnul toate izvoarele,
pentru totdeauna să tacă,
să tacă."
Lucian Blaga,Călugărul bătrân îmi șoptește din prag,1,"Azi tac aici, și golul mormântului
îmi sună în urechi ca o talangă de lut.
Aștept în prag răcoarea sfârșitului.
Mai este mult?  Vino tinere,
ia țărână un pumn
și mi-o presară pe cap în loc de apă și vin.
Botează-mă cu pământ."
Lucian Blaga,Heraclit lângă lac,1,"Lângă ape verzi s-adună cărările.
Sunt liniști pe-aici, grele și părăsite de om.
Taci câne, care-ncerci vântul cu nările, taci.
Nu alunga amintirile ce vin
plângând să-și îngroape fețele-n cenușa lor."
Lucian Blaga,Heraclit lângă lac,2,"Sprijinit de butuci îmi ghicesc soarta
din palma unei frunze tomnatice.
Vreme, când vrei să iei drumul cel mai scurt,
pe unde apuci?"
Lucian Blaga,Heraclit lângă lac,3,"Pașii mei răsuna în umbră,
parcă-ar fi niște roade putrede
ce cad dintr-un pom nevăzut.
O, cum a răgușit de bătrânețe glasul izvorului!"
Lucian Blaga,Heraclit lângă lac,4,"Orice ridicare a mânii
nu e decât o îndoială mai mult.
Durerile se cer
spre taina joasă a țărânii."
Lucian Blaga,Bunătate toamna,1,"Pomi suferind de gălbinare ne ies în drum.
O minune e câteodată boală.
Pătrunse de duh
fețele-și lungesc ceara,
dar nimeni nu mai caută vindecarea."
Lucian Blaga,Bunătate toamna,2,"Toamna surâzi îngăduitor pe toate cărările.
Toamna toți oamenii încap laolaltă.
Iar noi ce altădat' atât de răi
azi suntem buni, par' că am trece fără viață
prin aurore subpământești."
Lucian Blaga,Bunătate toamna,3,"Porțile pământului s-au deschis.
Dați-vă mânile pentru sfârșit:
îngeri au cântat toată noaptea,
prin păduri au cântat toată noaptea
că bunătatea e moarte."
Lucian Blaga,Scrisoare,1,"Nu ți-aș scrie poate nici acum acest rând,
dar cocoși au cântat de trei ori în noapte -
și-a trebuit să strig:
Doamne, Doamne, de cine m-am lepădat?"
Lucian Blaga,Scrisoare,2,"Sunt mai bătrân decât tine, Mamă,
ci tot așa cum mă știi:
adus un pic din umeri
și aplecat peste întrebările lumii."
Lucian Blaga,Scrisoare,3,"Nu știu nici azi pentru ce m-ai trimis în lumină.
Numai ca să umblu printre lucruri
și să le fac dreptate spunându-le
care-i mai adevărat și care-i mai frumos?
Mâna mi se oprește: e prea puțin.
De ce m-ai trimis în lumină, Mamă,
de ce m-ai trimis?"
Lucian Blaga,Cuvântul din urmă,1,"Arendaș al stelelor,
străvechile zodii
mi le-am pierdut.
Vieața cu sânge și povești
din mâni mi-a scăpat.
Cine mă-ndrumă pe apă?
Cine mă trece prin foc?
De păsări cine mă apără?"
Lucian Blaga,Cuvântul din urmă,2,"Drumuri m-au alungat.
De nicăieri pământul
nu m-a chemat.
Sunt blestemat!"
Lucian Blaga,Cuvântul din urmă,3,"Cu cânele cu săgețile ce mi-au rămas
mă-ngrop,
la rădăcinile tale mă-ngrop,
Dumnezeule, pom blestemat."
Lucian Blaga,Epilog,1,"Îngenunchez în vânt. Mâne oasele
au să-mi cadă de pe cruce.
Înapoi nici un drum nu mă duce.
Îngenunchez în vânt:
lângă steaua cea mai tristă."
Lucian Blaga,Biografie,1,"Închis în cercul aceleiași vetre
fac schimb de taine cu strămoșii,
norodul spălat de ape subt pietre.
Seara se-ntâmplă molcom s-ascult
în mine cum se tot revarsă
poveștile sângelui uitat de mult.
Binecuvânt pâinea și luna.
Ziua trăiesc împrăștiat cu furtuna."
Lucian Blaga,Biografie,2,"Cu cuvinte stinse în gură
am cântat și mai cânt marea trecere,
somnul lumii, îngerii de ceară.
De pe-un umăr pe altul
tăcând îmi trec steaua ca o povară."
Lucian Blaga,Pasărea sfântă,1,"În vântul de nimeni stârnit
hieratic Orionul te binecuvântă,
lăcrimându-și deasupra ta
geometria înaltă și sfântă."
Lucian Blaga,Pasărea sfântă,2,"Ai trăit cândva în funduri de mare
și focul solar l-ai ocolit pe de-aproape.
În păduri plutitoare-ai strigat
prelung deasupra întâielor ape."
Lucian Blaga,Pasărea sfântă,3,"Pasăre ești? Sau un clopot prin lume purtat?
Făptura ți-am zice, potir fără toarte,
cântec de aur rotind
peste spaima noastră de enigme moarte,"
Lucian Blaga,Pasărea sfântă,4,"dăinuind în tenebre ca în povești
cu fluier părelnic de vânt
cânți celor ce somnul și-l beau
din macii negri de sub pământ."
